lat,lng,red,green
36.3358938,127.4307114,100.0,30.0
36.3306798,127.430924,100.0,30.0
36.3305259,127.4310519,100.0,30.0
36.3287604,127.4336741,100.0,30.0
36.3288409,127.4336393,100.0,30.0
36.333241,127.4260948,100.0,30.0
36.3357445,127.4308045,100.0,30.0
36.3357405,127.4307822,100.0,30.0
36.3341329,127.4314569,100.0,30.0
36.3324804,127.4321866,100.0,30.0
36.3299321,127.4334577,100.0,30.0
36.3287434,127.4341378,100.0,30.0
36.3297333,127.4333148,100.0,30.0
36.3323276,127.4319948,100.0,30.0
36.3340141,127.4312634,100.0,30.0
36.3355611,127.4305979,100.0,30.0
36.3331913,127.4262009,100.0,30.0
36.3407114,127.4214164,100.0,30.0
36.3382396,127.4296059,100.0,30.0
36.3382223,127.4296246,100.0,30.0
36.3380576,127.4297576,100.0,30.0
36.3380503,127.4297354,100.0,30.0
36.3366612,127.4260951,100.0,30.0
36.3375362,127.4280501,100.0,30.0
36.3381046,127.4293906,100.0,30.0
36.3380942,127.429364,100.0,30.0
36.3379415,127.429521,100.0,30.0
36.3379578,127.4295084,100.0,30.0
36.3374109,127.428237,100.0,30.0
36.3365182,127.4262864,100.0,30.0
36.3363888,127.4261545,100.0,30.0
36.3364796,127.4262543,100.0,30.0
36.3358251,127.4246764,100.0,30.0
36.3359469,127.4244866,100.0,30.0
36.3365287,127.4257837,100.0,30.0
36.336417,127.4260115,100.0,30.0
36.3366122,127.4258637,100.0,30.0
36.3366795,127.4259798,100.0,30.0
36.3404601,127.4212763,100.0,30.0
36.3405377,127.4213473,100.0,30.0
36.3404826,127.421147,100.0,30.0
36.3406327,127.4208156,100.0,30.0
36.3408992,127.4209041,100.0,30.0
36.3408281,127.4208385,100.0,30.0
36.4135962,127.4377506,100.0,30.0
36.4134616,127.4378093,100.0,30.0
36.4135188,127.4375737,100.0,30.0
36.4135233,127.4375958,100.0,30.0
36.4133912,127.4376875,100.0,30.0
36.4133905,127.4376868,100.0,30.0
36.4185585,127.3961285,100.0,30.0
36.4189208,127.3963875,100.0,30.0
36.4186405,127.3958815,100.0,30.0
36.4190076,127.3961421,100.0,30.0
36.4187956,127.3958355,100.0,30.0
36.4186281,127.3963295,100.0,30.0
36.4182227,127.3974529,100.0,30.0
36.4189908,127.3959349,100.0,30.0
36.4188047,127.3964303,100.0,30.0
36.4184357,127.3974474,100.0,30.0
36.3853911,127.3739555,100.0,30.0
36.3853727,127.373726,100.0,30.0
36.3853939,127.3739773,100.0,30.0
36.385733,127.3739521,100.0,30.0
36.3858152,127.3765077,100.0,30.0
36.3886787,127.3789233,100.0,30.0
36.3885166,127.3789456,100.0,30.0
36.3887112,127.3783455,100.0,30.0
36.3884038,127.3787755,100.0,30.0
36.3858197,127.3787628,100.0,30.0
36.3855914,127.3787821,100.0,30.0
36.3855954,127.3787572,100.0,30.0
36.3855725,127.3784963,100.0,30.0
36.385594,127.3784965,100.0,30.0
36.3857804,127.3784974,100.0,30.0
36.3857819,127.3784692,100.0,30.0
36.3883827,127.3784749,100.0,30.0
36.3845686,127.3640888,100.0,30.0
36.3846243,127.363818,100.0,30.0
36.3843806,127.3481819,100.0,30.0
36.3846494,127.3481153,100.0,30.0
36.3900749,127.3309908,100.0,30.0
36.3900714,127.3312277,100.0,30.0
36.3904692,127.3356385,100.0,30.0
36.3905094,127.335378,100.0,30.0
36.3841719,127.3641499,100.0,30.0
36.3847313,127.3505312,100.0,30.0
36.3847215,127.3483918,100.0,30.0
36.3911198,127.3312946,100.0,30.0
36.3860297,127.3461379,100.0,30.0
36.3860887,127.3460013,100.0,30.0
36.3850359,127.3393975,100.0,30.0
36.385161,127.339705,100.0,30.0
36.3843123,127.3457693,100.0,30.0
36.384208,127.3471281,100.0,30.0
36.3844679,127.3469302,100.0,30.0
36.3846503,127.3481128,100.0,30.0
36.3850008,127.350492,100.0,30.0
36.3850047,127.3505198,100.0,30.0
36.3850828,127.3507166,100.0,30.0
36.384427,127.3461898,100.0,30.0
36.3843997,127.3459764,100.0,30.0
36.3852722,127.3541827,100.0,30.0
36.3852785,127.354388,100.0,30.0
36.3855378,127.3540397,100.0,30.0
36.3852949,127.3541797,100.0,30.0
36.3852931,127.3594904,100.0,30.0
36.3853835,127.3588984,100.0,30.0
36.3842742,127.3635998,100.0,30.0
36.3848634,127.3600446,100.0,30.0
36.3848337,127.3603205,100.0,30.0
36.3850229,127.3593179,100.0,30.0
36.3852785,127.3594562,100.0,30.0
36.4011158,127.4225921,100.0,30.0
36.3845714,127.3637307,100.0,30.0
36.3844342,127.3642787,100.0,30.0
36.3841476,127.3675752,100.0,30.0
36.3868037,127.3631862,100.0,30.0
36.3866296,127.3632944,100.0,30.0
36.3902117,127.3351608,100.0,30.0
36.390782,127.3315145,100.0,30.0
36.3908207,127.3310917,100.0,30.0
36.3911358,127.3311734,100.0,30.0
36.391078,127.3315708,100.0,30.0
36.3911,127.3316039,100.0,30.0
36.3904392,127.335289,100.0,30.0
36.3907374,127.3313694,100.0,30.0
36.3892685,127.3312206,100.0,30.0
36.3890808,127.3312793,100.0,30.0
36.3890181,127.331124,100.0,30.0
36.3892218,127.3310634,100.0,30.0
36.3907616,127.331121,100.0,30.0
36.3891536,127.3310018,100.0,30.0
36.3892153,127.3312982,100.0,30.0
36.3891437,127.3313426,100.0,30.0
36.3890813,127.3310407,100.0,30.0
36.4127583,127.406583,100.0,30.0
36.4130024,127.4065653,100.0,30.0
36.4011913,127.4228831,100.0,30.0
36.3899478,127.4052714,100.0,30.0
36.3904519,127.3963526,100.0,30.0
36.390629,127.3963599,100.0,30.0
36.4009782,127.4229616,100.0,30.0
36.3996146,127.3948407,100.0,30.0
36.3996054,127.3950943,100.0,30.0
36.399609,127.3950926,100.0,30.0
36.3998071,127.3950446,100.0,30.0
36.3921614,127.3598892,100.0,30.0
36.3919624,127.3599387,100.0,30.0
36.3938333,127.3500161,100.0,30.0
36.4007974,127.3636396,100.0,30.0
36.4006679,127.3635084,100.0,30.0
36.4128829,127.3390586,100.0,30.0
36.4127263,127.3390249,100.0,30.0
36.3922005,127.4050993,100.0,30.0
36.3921163,127.4048617,100.0,30.0
36.40284,127.4048123,100.0,30.0
36.4029105,127.4050141,100.0,30.0
36.4041041,127.367516,100.0,30.0
36.4070909,127.3461998,100.0,30.0
36.4069543,127.3461811,100.0,30.0
36.406958,127.3461564,100.0,30.0
36.4069044,127.345851,100.0,30.0
36.4069439,127.3457979,100.0,30.0
36.4070872,127.3457638,100.0,30.0
36.4071645,127.3458393,100.0,30.0
36.4071837,127.3461436,100.0,30.0
36.4042762,127.3673057,100.0,30.0
36.3853279,127.4049166,100.0,30.0
36.3906868,127.3926943,100.0,30.0
36.3978042,127.4051329,100.0,30.0
36.3959265,127.3534452,100.0,30.0
36.418793,127.3838882,100.0,30.0
36.4188025,127.3841742,100.0,30.0
36.391515,127.34815,100.0,30.0
36.3916503,127.3482321,100.0,30.0
36.4102892,127.4143238,100.0,30.0
36.3854213,127.4252292,100.0,30.0
36.3852663,127.4249484,100.0,30.0
36.3882965,127.4222721,100.0,30.0
36.3880429,127.4220867,100.0,30.0
36.3908561,127.4210193,100.0,30.0
36.3908028,127.4206855,100.0,30.0
36.3910864,127.4205787,100.0,30.0
36.39505,127.4222876,100.0,30.0
36.3948508,127.4222313,100.0,30.0
36.3955587,127.4224864,100.0,30.0
36.3956188,127.4221517,100.0,30.0
36.398373,127.4235418,100.0,30.0
36.3983965,127.4235393,100.0,30.0
36.398161,127.4235743,100.0,30.0
36.3981529,127.4231208,100.0,30.0
36.3983411,127.423172,100.0,30.0
36.3984003,127.4232061,100.0,30.0
36.3997754,127.4232203,100.0,30.0
36.3996886,127.4229204,100.0,30.0
36.4119304,127.4247787,100.0,30.0
36.4109682,127.4251063,100.0,30.0
36.411059,127.42467,100.0,30.0
36.4109856,127.4247705,100.0,30.0
36.4112115,127.424694,100.0,30.0
36.4120793,127.4246871,100.0,30.0
36.4119086,127.4244297,100.0,30.0
36.4130463,127.4240361,100.0,30.0
36.4133313,127.4239443,100.0,30.0
36.396164,127.3530446,100.0,30.0
36.3906419,127.3623488,100.0,30.0
36.3953879,127.356341,100.0,30.0
36.3954035,127.3563084,100.0,30.0
36.3957029,127.3561846,100.0,30.0
36.3950408,127.3539549,100.0,30.0
36.3949314,127.3539196,100.0,30.0
36.4113071,127.3371363,100.0,30.0
36.411355,127.3373406,100.0,30.0
36.4109232,127.337339,100.0,30.0
36.410928,127.3371443,100.0,30.0
36.4127146,127.3436315,100.0,30.0
36.412868,127.3435477,100.0,30.0
36.4129316,127.344174,100.0,30.0
36.4129111,127.3443323,100.0,30.0
36.412722,127.341196,100.0,30.0
36.4128865,127.3411734,100.0,30.0
36.4129266,127.3414518,100.0,30.0
36.4129443,127.3413224,100.0,30.0
36.4128887,127.3374376,100.0,30.0
36.4127069,127.3373783,100.0,30.0
36.4128875,127.3371552,100.0,30.0
36.4129631,127.3373508,100.0,30.0
36.4129281,127.3461698,100.0,30.0
36.4126734,127.346209,100.0,30.0
36.4126748,127.3461793,100.0,30.0
36.4126371,127.345871,100.0,30.0
36.4128644,127.3457831,100.0,30.0
36.4015042,127.3457936,100.0,30.0
36.4014818,127.3457931,100.0,30.0
36.4014929,127.3461263,100.0,30.0
36.4017794,127.3461182,100.0,30.0
36.4017072,127.3457734,100.0,30.0
36.4017048,127.3457989,100.0,30.0
36.3937332,127.3500347,100.0,30.0
36.3935048,127.3501896,100.0,30.0
36.3947579,127.3542436,100.0,30.0
36.394872,127.3543905,100.0,30.0
36.3956877,127.3532841,100.0,30.0
36.3958192,127.3534046,100.0,30.0
36.395153,127.3540932,100.0,30.0
36.3951466,127.3544048,100.0,30.0
36.3955061,127.3558573,100.0,30.0
36.3953653,127.3559429,100.0,30.0
36.3950062,127.3544901,100.0,30.0
36.3948258,127.3540706,100.0,30.0
36.3934983,127.3503045,100.0,30.0
36.3936091,127.3504048,100.0,30.0
36.3939835,127.3501997,100.0,30.0
36.3960424,127.3529129,100.0,30.0
36.3961473,127.3531795,100.0,30.0
36.3905378,127.3621148,100.0,30.0
36.3971641,127.3554952,100.0,30.0
36.395306,127.3560689,100.0,30.0
36.3955994,127.3559305,100.0,30.0
36.3970151,127.3551715,100.0,30.0
36.4012365,127.3627367,100.0,30.0
36.3973119,127.3556052,100.0,30.0
36.3975352,127.355374,100.0,30.0
36.4013725,127.3629674,100.0,30.0
36.4049787,127.3670468,100.0,30.0
36.4048545,127.3669779,100.0,30.0
36.4047651,127.3667903,100.0,30.0
36.4015224,127.3630099,100.0,30.0
36.4017011,127.3627677,100.0,30.0
36.4051759,127.3668293,100.0,30.0
36.4072852,127.375248,100.0,30.0
36.4073041,127.3752421,100.0,30.0
36.3902548,127.4051712,100.0,30.0
36.4015399,127.4048022,100.0,30.0
36.4018213,127.4050215,100.0,30.0
36.3997463,127.4002315,100.0,30.0
36.417154,127.3774255,100.0,30.0
36.4165666,127.3943078,100.0,30.0
36.3976862,127.373909,100.0,30.0
36.3974894,127.3739087,100.0,30.0
36.3975228,127.3735169,100.0,30.0
36.4060165,127.3856209,100.0,30.0
36.3904004,127.3902673,100.0,30.0
36.390889,127.3926062,100.0,30.0
36.3901234,127.3990029,100.0,30.0
36.3901285,127.4046791,100.0,30.0
36.3901369,127.4052242,100.0,30.0
36.3899333,127.4047196,100.0,30.0
36.4061503,127.385388,100.0,30.0
36.3899495,127.3991051,100.0,30.0
36.3902286,127.3902867,100.0,30.0
36.3947239,127.4051613,100.0,30.0
36.3946196,127.4051874,100.0,30.0
36.397894,127.4051705,100.0,30.0
36.3995633,127.4051746,100.0,30.0
36.3995653,127.4047112,100.0,30.0
36.3995409,127.4025416,100.0,30.0
36.3995356,127.4002826,100.0,30.0
36.3995831,127.4004151,100.0,30.0
36.3995815,127.400441,100.0,30.0
36.3995845,127.4001663,100.0,30.0
36.3995946,127.3968605,100.0,30.0
36.4002164,127.3921652,100.0,30.0
36.4002256,127.3921432,100.0,30.0
36.4002661,127.3919769,100.0,30.0
36.4020646,127.3893954,100.0,30.0
36.4033712,127.3883649,100.0,30.0
36.4035187,127.3881978,100.0,30.0
36.4060275,127.3851662,100.0,30.0
36.4063844,127.384659,100.0,30.0
36.4087205,127.3782407,100.0,30.0
36.4088492,127.3781114,100.0,30.0
36.4065406,127.3847982,100.0,30.0
36.4061865,127.3852938,100.0,30.0
36.4021817,127.3895768,100.0,30.0
36.4003892,127.3922504,100.0,30.0
36.3997615,127.3969085,100.0,30.0
36.3997617,127.3969373,100.0,30.0
36.3997776,127.3972063,100.0,30.0
36.3997476,127.4004882,100.0,30.0
36.3997397,127.4024399,100.0,30.0
36.3997358,127.4051443,100.0,30.0
36.4091463,127.3767616,100.0,30.0
36.4092801,127.3767722,100.0,30.0
36.4076272,127.3754927,100.0,30.0
36.4076488,127.3755073,100.0,30.0
36.4073787,127.3754968,100.0,30.0
36.4073792,127.3754693,100.0,30.0
36.4075127,127.3751392,100.0,30.0
36.4075084,127.3751117,100.0,30.0
36.4094656,127.3766837,100.0,30.0
36.409582,127.3766232,100.0,30.0
36.4172244,127.3779744,100.0,30.0
36.4169282,127.3779773,100.0,30.0
36.4166517,127.3778861,100.0,30.0
36.4166588,127.3778586,100.0,30.0
36.4127392,127.3783714,100.0,30.0
36.4116544,127.3781298,100.0,30.0
36.4037239,127.3760407,100.0,30.0
36.4014762,127.3745763,100.0,30.0
36.3994574,127.3742114,100.0,30.0
36.3994786,127.3742201,100.0,30.0
36.3991638,127.3741587,100.0,30.0
36.3955146,127.3735394,100.0,30.0
36.3850909,127.4050831,100.0,30.0
36.3854463,127.4050117,100.0,30.0
36.3898296,127.4048671,100.0,30.0
36.3902388,127.4048853,100.0,30.0
36.394823,127.4048418,100.0,30.0
36.3963124,127.4048241,100.0,30.0
36.3964918,127.4047995,100.0,30.0
36.397742,127.4048108,100.0,30.0
36.3979214,127.4047806,100.0,30.0
36.398034,127.4048051,100.0,30.0
36.3995436,127.4047911,100.0,30.0
36.3997384,127.4047624,100.0,30.0
36.3998117,127.4047925,100.0,30.0
36.4008949,127.4048002,100.0,30.0
36.4018692,127.4048048,100.0,30.0
36.395474,127.3732964,100.0,30.0
36.3995469,127.3739931,100.0,30.0
36.4015423,127.3743831,100.0,30.0
36.4015629,127.3743915,100.0,30.0
36.4016816,127.3744115,100.0,30.0
36.4037431,127.3758019,100.0,30.0
36.4116613,127.3777594,100.0,30.0
36.4128071,127.3780882,100.0,30.0
36.4165947,127.3775492,100.0,30.0
36.4173099,127.3776046,100.0,30.0
36.4172715,127.3776654,100.0,30.0
36.3898593,127.405089,100.0,30.0
36.4017255,127.4051068,100.0,30.0
36.4016372,127.4051278,100.0,30.0
36.4014986,127.4050091,100.0,30.0
36.4009617,127.4050059,100.0,30.0
36.3998398,127.405033,100.0,30.0
36.3994842,127.4050069,100.0,30.0
36.3980032,127.4050193,100.0,30.0
36.396347,127.4050256,100.0,30.0
36.3963286,127.4050286,100.0,30.0
36.3959749,127.4050575,100.0,30.0
36.3948422,127.4050431,100.0,30.0
36.3854784,127.4052367,100.0,30.0
36.3853984,127.4052531,100.0,30.0
36.3851923,127.4053372,100.0,30.0
36.4166991,127.4147305,100.0,30.0
36.4166497,127.4144433,100.0,30.0
36.4130927,127.406659,100.0,30.0
36.4168819,127.4067912,100.0,30.0
36.4169034,127.4070528,100.0,30.0
36.4166252,127.4115462,100.0,30.0
36.4169536,127.4115628,100.0,30.0
36.4169788,127.4117352,100.0,30.0
36.4166667,127.4117216,100.0,30.0
36.4113895,127.4109536,100.0,30.0
36.4127399,127.4068954,100.0,30.0
36.4127366,127.4066941,100.0,30.0
36.4127498,127.4070922,100.0,30.0
36.4134281,127.4029794,100.0,30.0
36.4143601,127.4011411,100.0,30.0
36.4136342,127.4030322,100.0,30.0
36.4136144,127.4032033,100.0,30.0
36.4135392,127.4033862,100.0,30.0
36.4130923,127.40699,100.0,30.0
36.412988,127.4070921,100.0,30.0
36.411588,127.4110465,100.0,30.0
36.4115772,127.411189,100.0,30.0
36.4115169,127.4114036,100.0,30.0
36.4101962,127.4139641,100.0,30.0
36.4103592,127.4141073,100.0,30.0
36.4103438,127.4141324,100.0,30.0
36.416729,127.4114595,100.0,30.0
36.4166855,127.4096128,100.0,30.0
36.4166054,127.407128,100.0,30.0
36.4167654,127.4071329,100.0,30.0
36.4168216,127.4095915,100.0,30.0
36.4168672,127.4114229,100.0,30.0
36.4167411,127.4118748,100.0,30.0
36.4168792,127.4118371,100.0,30.0
36.4167989,127.4143056,100.0,30.0
36.4170095,127.4143599,100.0,30.0
36.416607,127.4094682,100.0,30.0
36.4166044,127.4093476,100.0,30.0
36.4168943,127.4093362,100.0,30.0
36.4168914,127.4094611,100.0,30.0
36.4187526,127.4087451,100.0,30.0
36.4187984,127.4088538,100.0,30.0
36.4189696,127.4088203,100.0,30.0
36.4188815,127.4088822,100.0,30.0
36.4184939,127.388935,100.0,30.0
36.4185621,127.3886114,100.0,30.0
36.4172516,127.3928528,100.0,30.0
36.4180208,127.3895579,100.0,30.0
36.4179157,127.3956158,100.0,30.0
36.4167942,127.3948427,100.0,30.0
36.4182174,127.3900432,100.0,30.0
36.4191992,127.3816671,100.0,30.0
36.4191145,127.3819782,100.0,30.0
36.418829,127.3826863,100.0,30.0
36.4187383,127.3838531,100.0,30.0
36.4188355,127.3850102,100.0,30.0
36.4188653,127.3853675,100.0,30.0
36.4188871,127.3872367,100.0,30.0
36.4188929,127.3875825,100.0,30.0
36.4187453,127.387921,100.0,30.0
36.4182629,127.3896507,100.0,30.0
36.4172287,127.3930995,100.0,30.0
36.4172091,127.393093,100.0,30.0
36.416814,127.3943877,100.0,30.0
36.4168756,127.394599,100.0,30.0
36.4179202,127.3953866,100.0,30.0
36.4168597,127.3933492,100.0,30.0
36.4169296,127.3930589,100.0,30.0
36.4169489,127.3930694,100.0,30.0
36.4185215,127.3879212,100.0,30.0
36.4185869,127.3850675,100.0,30.0
36.4185332,127.3839624,100.0,30.0
36.4186412,127.382725,100.0,30.0
36.4189704,127.3815673,100.0,30.0
36.4182799,127.3898879,100.0,30.0
36.4189332,127.3851962,100.0,30.0
36.3645317,127.3934321,100.0,30.0
36.364454,127.393352,100.0,30.0
36.3782618,127.3938244,100.0,30.0
36.3769722,127.3967009,100.0,30.0
36.3624425,127.3933702,100.0,30.0
36.362432,127.3933454,100.0,30.0
36.3623358,127.3931778,100.0,30.0
36.3624487,127.3929802,100.0,30.0
36.3623097,127.3930482,100.0,30.0
36.3621211,127.3917347,100.0,30.0
36.3621265,127.3914957,100.0,30.0
36.3621419,127.3905521,100.0,30.0
36.3622808,127.3905268,100.0,30.0
36.3622724,127.3914643,100.0,30.0
36.3622884,127.3917364,100.0,30.0
36.3625075,127.3929928,100.0,30.0
36.362571,127.3930951,100.0,30.0
36.3625863,127.3932417,100.0,30.0
36.3646574,127.3875544,100.0,30.0
36.3650105,127.3874312,100.0,30.0
36.3649741,127.3903256,100.0,30.0
36.3650438,127.3905607,100.0,30.0
36.3620126,127.3901602,100.0,30.0
36.3621463,127.3900637,100.0,30.0
36.3622772,127.3900509,100.0,30.0
36.3624001,127.3901326,100.0,30.0
36.3624265,127.3903971,100.0,30.0
36.3620432,127.3903954,100.0,30.0
36.3600065,127.3951741,100.0,30.0
36.3596957,127.3950787,100.0,30.0
36.3596989,127.3937938,100.0,30.0
36.3598293,127.3936876,100.0,30.0
36.3598959,127.3950406,100.0,30.0
36.3557134,127.4004632,100.0,30.0
36.3558492,127.4004686,100.0,30.0
36.3595314,127.3951436,100.0,30.0
36.3600939,127.395338,100.0,30.0
36.3600734,127.3953484,100.0,30.0
36.3600048,127.3956159,100.0,30.0
36.3579284,127.395384,100.0,30.0
36.3611309,127.3961477,100.0,30.0
36.3610542,127.3963935,100.0,30.0
36.3610408,127.3964111,100.0,30.0
36.36127,127.3966703,100.0,30.0
36.3629509,127.3948024,100.0,30.0
36.3627978,127.3944754,100.0,30.0
36.362999,127.394244,100.0,30.0
36.3628592,127.3943601,100.0,30.0
36.3646071,127.3939811,100.0,30.0
36.3645952,127.3936531,100.0,30.0
36.3646981,127.393444,100.0,30.0
36.364953,127.3934625,100.0,30.0
36.3669305,127.3931762,100.0,30.0
36.3669426,127.3934884,100.0,30.0
36.367015,127.3931154,100.0,30.0
36.3670965,127.3931167,100.0,30.0
36.3704906,127.3933271,100.0,30.0
36.370653,127.3933279,100.0,30.0
36.3703962,127.3933419,100.0,30.0
36.3704845,127.3936098,100.0,30.0
36.3742845,127.3932627,100.0,30.0
36.3743753,127.3938219,100.0,30.0
36.3774385,127.3933115,100.0,30.0
36.3774439,127.390693,100.0,30.0
36.3776151,127.3907512,100.0,30.0
36.3757869,127.3906964,100.0,30.0
36.3757789,127.3919208,100.0,30.0
36.3757756,127.3932597,100.0,30.0
36.3757799,127.3937343,100.0,30.0
36.3756312,127.3937633,100.0,30.0
36.3756066,127.3933006,100.0,30.0
36.3756142,127.3920008,100.0,30.0
36.3756326,127.3906747,100.0,30.0
36.3745146,127.3904242,100.0,30.0
36.3756485,127.390273,100.0,30.0
36.3765847,127.3897341,100.0,30.0
36.3791009,127.3904398,100.0,30.0
36.3792692,127.3907685,100.0,30.0
36.376657,127.3899049,100.0,30.0
36.3758262,127.3905039,100.0,30.0
36.3746818,127.3933723,100.0,30.0
36.3755263,127.3933796,100.0,30.0
36.3758584,127.3934094,100.0,30.0
36.3773072,127.3934215,100.0,30.0
36.3776079,127.3933562,100.0,30.0
36.3776063,127.3933835,100.0,30.0
36.3776893,127.3936347,100.0,30.0
36.3773454,127.3936422,100.0,30.0
36.3758658,127.3936262,100.0,30.0
36.3755491,127.3936265,100.0,30.0
36.374706,127.3936624,100.0,30.0
36.376979,127.3965633,100.0,30.0
36.3771089,127.3963138,100.0,30.0
36.3782531,127.3936818,100.0,30.0
36.3783994,127.3934105,100.0,30.0
36.3791226,127.3908063,100.0,30.0
36.379039,127.3906242,100.0,30.0
36.378357,127.3939663,100.0,30.0
36.3770967,127.3968431,100.0,30.0
36.3743462,127.3877855,100.0,30.0
36.3743501,127.388206,100.0,30.0
36.374367,127.3903518,100.0,30.0
36.3744505,127.3906597,100.0,30.0
36.3745328,127.3932393,100.0,30.0
36.3746187,127.3938111,100.0,30.0
36.3741981,127.3903591,100.0,30.0
36.3741719,127.3882298,100.0,30.0
36.374173,127.3878889,100.0,30.0
36.3534071,127.3679883,100.0,30.0
36.353757,127.36817,100.0,30.0
36.357897,127.3951384,100.0,30.0
36.3536282,127.3918287,100.0,30.0
36.3534841,127.3919142,100.0,30.0
36.3599213,127.3776092,100.0,30.0
36.3597232,127.3776296,100.0,30.0
36.3486279,127.3694299,100.0,30.0
36.3486092,127.3692369,100.0,30.0
36.3587187,127.3682962,100.0,30.0
36.3587414,127.368509,100.0,30.0
36.3578245,127.3955223,100.0,30.0
36.3574983,127.3953888,100.0,30.0
36.3575536,127.3950307,100.0,30.0
36.3530572,127.3684991,100.0,30.0
36.3533723,127.3688663,100.0,30.0
36.3574653,127.3951425,100.0,30.0
36.3534729,127.3953792,100.0,30.0
36.3491282,127.3809051,100.0,30.0
36.3489348,127.3809058,100.0,30.0
36.3491012,127.3806685,100.0,30.0
36.3489135,127.3807021,100.0,30.0
36.3560098,127.3767099,100.0,30.0
36.3557882,127.3768045,100.0,30.0
36.3557143,127.3765404,100.0,30.0
36.3559286,127.3764524,100.0,30.0
36.3486233,127.3683883,100.0,30.0
36.3486016,127.3681914,100.0,30.0
36.3490948,127.3918284,100.0,30.0
36.3488996,127.3917138,100.0,30.0
36.3499482,127.3683192,100.0,30.0
36.3499427,127.3681212,100.0,30.0
36.3498755,127.3691249,100.0,30.0
36.3498981,127.3693681,100.0,30.0
36.3536119,127.3941542,100.0,30.0
36.353481,127.3941874,100.0,30.0
36.3484481,127.3764688,100.0,30.0
36.3486267,127.3764651,100.0,30.0
36.3560105,127.3767215,100.0,30.0
36.3560129,127.3743974,100.0,30.0
36.3596988,127.3904975,100.0,30.0
36.3534699,127.4009377,100.0,30.0
36.3533909,127.4010118,100.0,30.0
36.3483158,127.3768136,100.0,30.0
36.3489273,127.3809072,100.0,30.0
36.3489252,127.3809276,100.0,30.0
36.3487705,127.377032,100.0,30.0
36.3486242,127.3770193,100.0,30.0
36.3489487,127.3766498,100.0,30.0
36.3575514,127.3955409,100.0,30.0
36.348887,127.3989823,100.0,30.0
36.357801,127.3949856,100.0,30.0
36.3557019,127.400273,100.0,30.0
36.3557238,127.3954689,100.0,30.0
36.3557333,127.3936813,100.0,30.0
36.3557347,127.3919174,100.0,30.0
36.3558743,127.391947,100.0,30.0
36.3558703,127.3937317,100.0,30.0
36.3558712,127.3950387,100.0,30.0
36.3558563,127.3987162,100.0,30.0
36.3534794,127.3938831,100.0,30.0
36.3536179,127.3939349,100.0,30.0
36.3511647,127.4006699,100.0,30.0
36.3511857,127.3988767,100.0,30.0
36.351197,127.396782,100.0,30.0
36.3512074,127.3954567,100.0,30.0
36.3512136,127.3929931,100.0,30.0
36.3513701,127.3928865,100.0,30.0
36.3513359,127.3950003,100.0,30.0
36.3513319,127.3967045,100.0,30.0
36.3513207,127.3987857,100.0,30.0
36.3513248,127.4006332,100.0,30.0
36.3511045,127.3951092,100.0,30.0
36.3533948,127.3951251,100.0,30.0
36.353648,127.3950915,100.0,30.0
36.3536459,127.3951169,100.0,30.0
36.3556231,127.3951322,100.0,30.0
36.3559701,127.3953704,100.0,30.0
36.3536821,127.3953668,100.0,30.0
36.3536627,127.395367,100.0,30.0
36.3534749,127.3953571,100.0,30.0
36.3514292,127.3953526,100.0,30.0
36.348803,127.3951006,100.0,30.0
36.348888,127.3986946,100.0,30.0
36.3488965,127.3975628,100.0,30.0
36.3490777,127.3975649,100.0,30.0
36.3489033,127.395462,100.0,30.0
36.3489002,127.3936309,100.0,30.0
36.3490967,127.3935197,100.0,30.0
36.3491949,127.3953308,100.0,30.0
36.3490844,127.3949701,100.0,30.0
36.3490827,127.3989645,100.0,30.0
36.348785,127.4017257,100.0,30.0
36.3488154,127.4019988,100.0,30.0
36.348876,127.4016158,100.0,30.0
36.3490839,127.4015983,100.0,30.0
36.3491478,127.401712,100.0,30.0
36.3491794,127.401959,100.0,30.0
36.3510847,127.4015023,100.0,30.0
36.3510969,127.4018013,100.0,30.0
36.3511587,127.4014475,100.0,30.0
36.3513308,127.4014198,100.0,30.0
36.3533757,127.4017019,100.0,30.0
36.3532982,127.4017232,100.0,30.0
36.3532326,127.4019707,100.0,30.0
36.3534707,127.4017152,100.0,30.0
36.3575864,127.3709829,100.0,30.0
36.3575827,127.3683253,100.0,30.0
36.3580059,127.368518,100.0,30.0
36.3599963,127.3744205,100.0,30.0
36.3596415,127.3742466,100.0,30.0
36.3574669,127.3828603,100.0,30.0
36.3580004,127.3828645,100.0,30.0
36.3580213,127.3831012,100.0,30.0
36.3574969,127.3831288,100.0,30.0
36.3575015,127.3866333,100.0,30.0
36.357894,127.3869107,100.0,30.0
36.3574825,127.3901299,100.0,30.0
36.3595625,127.3901438,100.0,30.0
36.3599695,127.3903805,100.0,30.0
36.3575007,127.3903661,100.0,30.0
36.3598937,127.3741335,100.0,30.0
36.3599136,127.3764542,100.0,30.0
36.3599055,127.3791716,100.0,30.0
36.3599364,127.3797338,100.0,30.0
36.3598998,127.3899444,100.0,30.0
36.3597134,127.3797365,100.0,30.0
36.3597134,127.3792068,100.0,30.0
36.3597216,127.3768317,100.0,30.0
36.3597303,127.3745259,100.0,30.0
36.3597294,127.3713901,100.0,30.0
36.3600131,127.3767282,100.0,30.0
36.3596221,127.3765486,100.0,30.0
36.3600098,127.3796521,100.0,30.0
36.3596426,127.3796524,100.0,30.0
36.357504,127.379673,100.0,30.0
